-0.84264,1,-4.366,-11.372,-7.7483,-9.6609,-1.1354,-7.0526
-0.84244,1,-4.446,-11.552,-8.3622,-9.3582,-1.2472,-7.0601
-0.83107,5,-4.4459,-11.448,-7.9279,-10.499,-1.382,-6.9927
